chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,134,300,91869233738210,91869235786669,91869235956155,2217.945,169.486,1,1
0,135,300,91869235786669,91869237845199,91869238387508,2600.839,542.309,1,1
0,136,300,91869238243973,91869240294063,91869240476388,2232.415,182.325,1,1
0,137,300,91869240703736,91869242750176,91869242922111,2218.375,171.935,1,1
0,138,300,91869243161120,91869244798316,91869245360154,2199.034,561.838,1,1
0,139,300,91869245209149,91869247268069,91869247452885,2243.736,184.816,1,1
0,140,300,91869247676053,91869249728672,91869249914449,2238.396,185.777,1,1
0,141,300,91869250122356,91869251761251,91869252327441,2205.085,566.190,1,1
0,142,300,91869252169816,91869254219815,91869254407302,2237.486,187.487,1,1
0,143,300,91869254628479,91869256677238,91869256853454,2224.975,176.216,1,1
0,144,300,91869257087463,91869258723888,91869259330689,2243.226,606.801,1,1
0,145,300,91869259154512,91869261182461,91869261372678,2218.166,190.217,1,1
0,146,300,91869261591076,91869263657065,91869263834361,2243.285,177.296,1,1
0,147,300,91869264062029,91869266096508,91869266267884,2205.855,171.376,1,1
0,148,300,91869266096508,91869268146587,91869268695606,2599.098,549.019,1,1
0,149,300,91869268553711,91869270620111,91869270806407,2252.696,186.296,1,1
0,150,300,91869271018005,91869273074465,91869273248191,2230.186,173.726,1,1
0,151,300,91869273470928,91869275107954,91869275666293,2195.365,558.339,1,1
0,152,300,91869275519788,91869277565127,91869277738983,2219.195,173.856,1,1
0,153,300,91869277975701,91869280033590,91869280217317,2241.616,183.727,1,1
0,154,300,91869280445785,91869282071250,91869282640089,2194.304,568.839,1,1
0,155,300,91869282482363,91869284528634,91869284726160,2243.797,197.526,1,1
0,156,300,91869284939787,91869286985776,91869287181273,2241.486,195.497,1,1
0,157,300,91869287409901,91869289036496,91869289624696,2214.795,588.200,1,1
0,158,300,91869289450841,91869291491750,91869291680876,2230.035,189.126,1,1
0,159,300,91869291902683,91869293949703,91869294144319,2241.636,194.616,1,1
0,160,300,91869294358747,91869296409186,91869296579902,2221.155,170.716,1,1
0,161,300,91869296409186,91869298455335,91869299017125,2607.939,561.790,1,1
0,162,300,91869298865360,91869300912329,91869301105996,2240.636,193.667,1,1
0,163,300,91869301324603,91869303370253,91869303542988,2218.385,172.735,1,1
0,164,300,91869303779956,91869305428522,91869305991541,2211.585,563.019,1,1
