chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,265,300,91838437923212,91838439971562,91838440511850,2588.638,540.288,1,1
0,266,300,91838440382456,91838442433495,91838442599241,2216.785,165.746,1,1
0,267,300,91838442839080,91838444888129,91838445062654,2223.574,174.525,1,1
0,268,300,91838445295682,91838446934498,91838447479897,2184.215,545.399,1,1
0,269,300,91838447344132,91838449392101,91838449560127,2215.995,168.026,1,1
0,270,300,91838449802876,91838451851225,91838452014180,2211.304,162.955,1,1
0,271,300,91838452260308,91838453897844,91838454451103,2190.795,553.259,1,1
0,272,300,91838454308679,91838456354678,91838456534704,2226.025,180.026,1,1
0,273,300,91838456765992,91838458813081,91838458990227,2224.235,177.146,1,1
0,274,300,91838459222795,91838460860711,91838461439550,2216.755,578.839,1,1
0,275,300,91838461271015,91838463319834,91838463509160,2238.145,189.326,1,1
0,276,300,91838463728598,91838465775798,91838465949653,2221.055,173.855,1,1
0,277,300,91838466192412,91838468235601,91838468399786,2207.374,164.185,1,1
0,278,300,91838468235601,91838470286200,91838470828388,2592.787,542.188,1,1
0,279,300,91838470692294,91838472739694,91838472914210,2221.916,174.516,1,1
0,280,300,91838473149657,91838475198448,91838475356012,2206.355,157.564,1,1
0,281,300,91838475606141,91838477246517,91838477795626,2189.485,549.109,1,1
0,282,300,91838477654590,91838479702670,91838479876606,2222.016,173.936,1,1
0,283,300,91838480111994,91838482160873,91838482331279,2219.285,170.406,1,1
0,284,300,91838482570917,91838484209753,91838484770222,2199.305,560.469,1,1
0,285,300,91838484618797,91838486666967,91838486846652,2227.855,179.685,1,1
0,286,300,91838487076800,91838489128710,91838489295015,2218.215,166.305,1,1
0,287,300,91838489532904,91838491171560,91838491733238,2200.334,561.678,1,1
0,288,300,91838491584823,91838493629372,91838493800788,2215.965,171.416,1,1
0,289,300,91838494038717,91838496087036,91838496258721,2220.004,171.685,1,1
0,290,300,91838496496980,91838498544399,91838498698845,2201.865,154.446,1,1
0,291,300,91838498544399,91838500597409,91838501148988,2604.589,551.579,1,1
0,292,300,91838501013753,91838503051062,91838503231778,2218.025,180.716,1,1
0,293,300,91838503459536,91838505508196,91838505675612,2216.076,167.416,1,1
0,294,300,91838505916529,91838507556525,91838508116114,2199.585,559.589,1,1
0,295,300,91838507964279,91838510013788,91838510198335,2234.056,184.547,1,1
0,296,300,91838510423032,91838512472262,91838512626987,2203.955,154.725,1,1
0,297,300,91838512880325,91838514517881,91838515073640,2193.315,555.759,1,1
0,298,300,91838514927536,91838516976125,91838517168542,2241.006,192.417,1,1
0,299,300,91838517386268,91838519433648,91838519595064,2208.796,161.416,1,1
0,300,300,91838519844772,91838521482357,91838522049846,2205.074,567.489,1,1
0,301,300,91838521890811,91838523940131,91838524123767,2232.956,183.636,1,1
0,302,300,91838524348695,91838526402484,91838526571650,2222.955,169.166,1,1
0,303,300,91838526806078,91838528853787,91838529016114,2210.036,162.327,1,1
0,304,300,91838528853787,91838530904017,91838531441726,2587.939,537.709,1,1
0,305,300,91838531311891,91838533360090,91838533526046,2214.155,165.956,1,1
0,306,300,91838533770484,91838535817454,91838535982530,2212.046,165.076,1,1
0,307,300,91838536228058,91838537865994,91838538411122,2183.064,545.128,1,1
0,308,300,91838538275007,91838540324986,91838540493152,2218.145,168.166,1,1
0,309,300,91838540733681,91838542780350,91838542947276,2213.595,166.926,1,1
0,310,300,91838543191024,91838544830520,91838545381249,2190.225,550.729,1,1
0,311,300,91838545238264,91838547292033,91838547462509,2224.245,170.476,1,1
0,312,300,91838547696137,91838549745706,91838549907091,2210.954,161.385,1,1
0,313,300,91838550154621,91838551791675,91838552376146,2221.525,584.471,1,1
0,314,300,91838552202610,91838554250279,91838554433315,2230.705,183.036,1,1
0,315,300,91838554661133,91838556708383,91838556883198,2222.065,174.815,1,1
0,316,300,91838557121927,91838559165336,91838559325742,2203.815,160.406,1,1
0,317,300,91838559165336,91838561214675,91838561772175,2606.839,557.500,1,1
0,318,300,91838561627650,91838563670939,91838563845665,2218.015,174.726,1,1
0,319,300,91838564079512,91838566129972,91838566305488,2225.976,175.516,1,1
0,320,300,91838566537446,91838568175502,91838568729310,2191.864,553.808,1,1
0,321,300,91838568585296,91838570634555,91838570811961,2226.665,177.406,1,1
0,322,300,91838571048289,91838573097369,91838573274225,2225.936,176.856,1,1
0,323,300,91838573500912,91838575139328,91838575712598,2211.686,573.270,1,1
0,324,300,91838575554022,91838577597882,91838577782898,2228.876,185.016,1,1
0,325,300,91838578015046,91838580055175,91838580247111,2232.065,191.936,1,1
0,326,300,91838580465489,91838582102764,91838582669533,2204.044,566.769,1,1
0,327,300,91838582512598,91838584560908,91838584742894,2230.296,181.986,1,1
0,328,300,91838584974792,91838587017051,91838587200197,2225.405,183.146,1,1
0,329,300,91838587427225,91838589474784,91838589640090,2212.865,165.306,1,1
0,330,300,91838589474784,91838591523684,91838592086773,2611.989,563.089,1,1
0,331,300,91838591933398,91838593980777,91838594187244,2253.846,206.467,1,1
0,332,300,91838594391341,91838596438530,91838596605017,2213.676,166.487,1,1
0,333,300,91838596849035,91838598488221,91838599047509,2198.474,559.288,1,1
0,334,300,91838598895934,91838600945593,91838601131970,2236.036,186.377,1,1
0,335,300,91838601355298,91838603402387,91838603582323,2227.025,179.936,1,1
0,336,300,91838603812621,91838605454737,91838606018716,2206.095,563.979,1,1
0,337,300,91838605859950,91838607908799,91838608109037,2249.087,200.238,1,1
0,338,300,91838608317084,91838610365643,91838610547409,2230.325,181.766,1,1
0,339,300,91838610775518,91838612414542,91838612981382,2205.864,566.840,1,1
0,340,300,91838612824387,91838614871606,91838615053932,2229.545,182.326,1,1
0,341,300,91838615281710,91838617328059,91838617495805,2214.095,167.746,1,1
0,342,300,91838617742034,91838619786643,91838619941288,2199.254,154.645,1,1
0,343,300,91838619786643,91838621833422,91838622421802,2635.159,588.380,1,1
0,344,300,91838622244417,91838624291966,91838624472912,2228.495,180.946,1,1
0,345,300,91838624700579,91838626750189,91838626919115,2218.536,168.926,1,1
0,346,300,91838627159633,91838628798279,91838629343987,2184.354,545.708,1,1
0,347,300,91838629205842,91838631256052,91838631445548,2239.706,189.496,1,1
0,348,300,91838631664936,91838633712646,91838633881551,2216.615,168.905,1,1
0,349,300,91838634123909,91838635760365,91838636322874,2198.965,562.509,1,1
0,350,300,91838636171408,91838638218019,91838638402335,2230.927,184.316,1,1
0,351,300,91838638626692,91838640674871,91838640853608,2226.916,178.737,1,1
0,352,300,91838641085975,91838642723901,91838643289580,2203.605,565.679,1,1
0,353,300,91838643140205,91838645182245,91838645376721,2236.516,194.476,1,1
0,354,300,91838645592088,91838647640107,91838647811503,2219.415,171.396,1,1
0,355,300,91838648049282,91838650100592,91838650269997,2220.715,169.405,1,1
0,356,300,91838650100592,91838652144941,91838652683439,2582.847,538.498,1,1
0,357,300,91838652554265,91838654601064,91838654778790,2224.525,177.726,1,1
