chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,290,300,91940243160841,91940245204610,91940245424987,2264.146,220.377,1,1
0,291,300,91940245204610,91940247258089,91940247855169,2650.559,597.080,1,1
0,292,300,91940247665353,91940249714792,91940249960291,2294.938,245.499,1,1
0,293,300,91940250122396,91940252168565,91940252403554,2281.158,234.989,1,1
0,294,300,91940252579790,91940254220505,91940254834206,2254.416,613.701,1,1
0,295,300,91940254627529,91940256678099,91940256920297,2292.768,242.198,1,1
0,296,300,91940257082892,91940259135312,91940259361900,2279.008,226.588,1,1
0,297,300,91940259545646,91940261183862,91940261796062,2250.416,612.200,1,1
0,298,300,91940261592525,91940263638845,91940263882674,2290.149,243.829,1,1
0,299,300,91940264046459,91940266099279,91940266326186,2279.727,226.907,1,1
0,300,300,91940266503682,91940268152098,91940268764808,2261.126,612.710,1,1
0,301,300,91940268554551,91940270603872,91940270842399,2287.848,238.527,1,1
0,302,300,91940271021236,91940273059214,91940273302223,2280.987,243.009,1,1
0,303,300,91940273466869,91940275515338,91940275725875,2259.006,210.537,1,1
0,304,300,91940275515338,91940277566198,91940278192029,2676.691,625.831,1,1
0,305,300,91940277973841,91940280025600,91940280264709,2290.868,239.109,1,1
0,306,300,91940280430165,91940282486435,91940282714152,2283.987,227.717,1,1
0,307,300,91940282888958,91940284526693,91940285155795,2266.837,629.102,1,1
0,308,300,91940284945598,91940286984197,91940287235826,2290.228,251.629,1,1
0,309,300,91940287393650,91940289443270,91940289664138,2270.488,220.868,1,1
0,310,300,91940289853855,91940291491770,91940292117441,2263.586,625.671,1,1
0,311,300,91940291903934,91940293946803,91940294194591,2290.657,247.788,1,1
0,312,300,91940294359768,91940296410097,91940296627344,2267.576,217.247,1,1
0,313,300,91940296816930,91940298453956,91940299099078,2282.148,645.122,1,1
0,314,300,91940298865850,91940300914879,91940301168138,2302.288,253.259,1,1
0,315,300,91940301325554,91940303372453,91940303601581,2276.027,229.128,1,1
0,316,300,91940303778357,91940305827127,91940306046404,2268.047,219.277,1,1
0,317,300,91940305827127,91940307874716,91940308479476,2652.349,604.760,1,1
0,318,300,91940308287590,91940310334279,91940310563177,2275.587,228.898,1,1
0,319,300,91940310742113,91940312790143,91940313014990,2272.877,224.847,1,1
0,320,300,91940313202156,91940314841812,91940315445122,2242.966,603.310,1,1
0,321,300,91940315247126,91940317297306,91940317529214,2282.088,231.908,1,1
0,322,300,91940317704239,91940319752548,91940319968356,2264.117,215.808,1,1
0,323,300,91940320161303,91940321800519,91940322426100,2264.797,625.581,1,1
0,324,300,91940322214833,91940324258381,91940324497570,2282.737,239.189,1,1
0,325,300,91940324671155,91940326717585,91940326954783,2283.628,237.198,1,1
0,326,300,91940327127989,91940328767475,91940329394136,2266.147,626.661,1,1
0,327,300,91940329177718,91940331225128,91940331464816,2287.098,239.688,1,1
0,328,300,91940331633062,91940333677761,91940333906259,2273.197,228.498,1,1
0,329,300,91940334093015,91940336137215,91940336360592,2267.577,223.377,1,1
0,330,300,91940336137215,91940338187334,91940338795695,2658.480,608.361,1,1
0,331,300,91940338594388,91940340641668,91940340880886,2286.498,239.218,1,1
0,332,300,91940341051842,91940343103891,91940343331819,2279.977,227.928,1,1
0,333,300,91940343508395,91940345159081,91940345753381,2244.986,594.300,1,1
0,334,300,91940345556315,91940347607314,91940347831701,2275.386,224.387,1,1
0,335,300,91940348017688,91940350061987,91940350306466,2288.778,244.479,1,1
0,336,300,91940350471711,91940352110227,91940352719128,2247.417,608.901,1,1
0,337,300,91940352522201,91940354566990,91940354810749,2288.548,243.759,1,1
0,338,300,91940354982694,91940357028314,91940357262851,2280.157,234.537,1,1
0,339,300,91940357437067,91940359076603,91940359682474,2245.407,605.871,1,1
0,340,300,91940359483246,91940361532436,91940361755074,2271.828,222.638,1,1
0,341,300,91940361942470,91940363987580,91940364258309,2315.839,270.729,1,1
0,342,300,91940364399384,91940366448614,91940366655580,2256.196,206.966,1,1
0,343,300,91940366448614,91940368497133,91940369095623,2647.009,598.490,1,1
0,344,300,91940368905616,91940370952076,91940371198565,2292.949,246.489,1,1
0,345,300,91940371366930,91940373411949,91940373632816,2265.886,220.867,1,1
0,346,300,91940373821723,91940375458699,91940376063989,2242.266,605.290,1,1
0,347,300,91940375866563,91940377915072,91940378177071,2310.508,261.999,1,1
0,348,300,91940378324346,91940380375855,91940380586873,2262.527,211.018,1,1
0,349,300,91940380782390,91940382421786,91940383049587,2267.197,627.801,1,1
0,350,300,91940382830479,91940384883059,91940385112296,2281.817,229.237,1,1
0,351,300,91940385290862,91940387337122,91940387558209,2267.347,221.087,1,1
0,352,300,91940387748866,91940389393911,91940390013573,2264.707,619.662,1,1
0,353,300,91940389795405,91940391845965,91940392087953,2292.548,241.988,1,1
0,354,300,91940392255209,91940394301128,91940394524415,2269.206,223.287,1,1
0,355,300,91940394713162,91940396760391,91940396978539,2265.377,218.148,1,1
0,356,300,91940396760391,91940398809012,91940399401651,2641.260,592.639,1,1
0,357,300,91940399218285,91940401262314,91940401510403,2292.118,248.089,1,1
0,358,300,91940401674009,91940403723638,91940403952646,2278.637,229.008,1,1
0,359,300,91940404134382,91940405772737,91940406382738,2248.356,610.001,1,1
0,360,300,91940406177742,91940408228411,91940408460459,2282.717,232.048,1,1
0,361,300,91940408636374,91940410686474,91940410908722,2272.348,222.248,1,1
0,362,300,91940411093548,91940412732033,91940413359694,2266.146,627.661,1,1
0,363,300,91940413153137,91940415189247,91940415427435,2274.298,238.188,1,1
0,364,300,91940415600760,91940417645710,91940417871208,2270.448,225.498,1,1
0,365,300,91940418057954,91940419698470,91940420337211,2279.257,638.741,1,1
